session_id,timestamp,record_type,station,target_point,temperature_c,humidity_pct,pressure_hpa,battery_voltage_v,battery_percent,temperature_raw_c,humidity_raw_pct,pressure_raw_hpa,calibration_enabled,temperature_scale,temperature_offset_c,humidity_scale,humidity_offset_pct,pressure_scale,pressure_offset_hpa
20260803_131405,2026-08-03T13:14:05,SESSION_START,VALIDACIA,,37.30,30.76,995.82,3.92,70,37.374,38.738,997.566,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:14:05,AUTO,VALIDACIA,,37.30,30.73,995.82,3.92,70,37.372,38.707,997.566,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:15:05,AUTO,VALIDACIA,,37.04,28.47,995.82,3.92,69,37.153,36.447,997.568,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:16:05,AUTO,VALIDACIA,,36.96,28.64,995.80,3.92,69,37.089,36.613,997.545,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:17:05,AUTO,VALIDACIA,,36.95,28.80,995.77,3.91,69,37.083,36.773,997.516,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:18:05,AUTO,VALIDACIA,,36.88,28.64,995.75,3.91,68,37.024,36.618,997.499,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:19:05,AUTO,VALIDACIA,,36.82,28.74,995.73,3.91,67,36.971,36.721,997.474,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:20:05,AUTO,VALIDACIA,,36.48,28.75,995.72,3.94,72,36.688,36.723,997.468,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:21:05,AUTO,VALIDACIA,,36.01,28.85,995.75,3.94,72,36.287,36.824,997.495,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:22:05,AUTO,VALIDACIA,,35.36,29.39,995.76,3.94,72,35.743,37.370,997.503,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:23:05,AUTO,VALIDACIA,,34.87,29.64,995.77,3.94,72,35.332,37.614,997.513,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:24:05,AUTO,VALIDACIA,,34.45,29.81,995.77,3.94,72,34.974,37.788,997.513,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:25:05,AUTO,VALIDACIA,,34.29,29.83,995.74,3.94,72,34.846,37.811,997.485,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:26:05,AUTO,VALIDACIA,,33.70,30.15,995.71,3.94,72,34.343,38.123,997.461,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:27:05,AUTO,VALIDACIA,,33.35,30.46,995.68,3.94,72,34.050,38.438,997.431,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:28:05,AUTO,VALIDACIA,,33.16,30.51,995.69,3.94,72,33.895,38.491,997.441,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:29:05,AUTO,VALIDACIA,,32.83,30.79,995.71,3.94,72,33.612,38.768,997.453,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:30:05,AUTO,VALIDACIA,,32.58,30.77,995.69,3.94,72,33.404,38.747,997.435,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:31:05,AUTO,VALIDACIA,,32.41,30.71,995.68,3.94,72,33.265,38.688,997.424,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:32:05,AUTO,VALIDACIA,,32.22,30.62,995.67,3.94,72,33.104,38.600,997.412,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:33:05,AUTO,VALIDACIA,,31.99,30.74,995.64,3.94,72,32.912,38.717,997.390,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:34:05,AUTO,VALIDACIA,,31.69,31.06,995.64,3.94,72,32.656,39.041,997.391,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:35:05,AUTO,VALIDACIA,,31.55,31.06,995.62,3.94,72,32.538,39.039,997.362,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:36:05,AUTO,VALIDACIA,,31.64,30.67,995.60,3.94,72,32.613,38.648,997.347,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:37:05,AUTO,VALIDACIA,,31.32,30.99,995.57,3.93,72,32.346,38.972,997.319,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:38:05,AUTO,VALIDACIA,,31.33,30.89,995.57,3.94,72,32.351,38.869,997.312,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:39:05,AUTO,VALIDACIA,,31.14,31.03,995.56,3.93,72,32.197,39.005,997.306,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:40:05,AUTO,VALIDACIA,,31.23,30.84,995.55,3.93,72,32.271,38.814,997.292,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:41:05,AUTO,VALIDACIA,,31.14,30.83,995.53,3.93,72,32.191,38.812,997.273,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:42:05,AUTO,VALIDACIA,,31.07,30.79,995.51,3.93,71,32.132,38.770,997.252,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:43:05,AUTO,VALIDACIA,,31.01,30.85,995.47,3.93,71,32.084,38.825,997.217,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:44:05,AUTO,VALIDACIA,,30.84,30.90,995.45,3.93,71,31.946,38.877,997.196,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:45:05,AUTO,VALIDACIA,,30.80,30.96,995.45,3.93,71,31.908,38.936,997.194,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:46:05,AUTO,VALIDACIA,,30.77,30.99,995.46,3.93,71,31.881,38.970,997.207,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:47:05,AUTO,VALIDACIA,,30.68,31.05,995.41,3.93,71,31.807,39.026,997.161,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:48:05,AUTO,VALIDACIA,,30.70,30.92,995.39,3.93,71,31.823,38.902,997.137,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:49:05,AUTO,VALIDACIA,,30.51,31.13,995.37,3.93,71,31.668,39.111,997.121,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:50:05,AUTO,VALIDACIA,,30.48,31.00,995.38,3.93,71,31.641,38.976,997.129,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:51:05,AUTO,VALIDACIA,,30.46,30.98,995.38,3.93,71,31.625,38.953,997.129,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:52:05,AUTO,VALIDACIA,,30.34,30.99,995.43,3.93,71,31.518,38.970,997.176,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:53:05,AUTO,VALIDACIA,,30.34,31.03,995.37,3.93,71,31.518,39.010,997.116,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:54:05,AUTO,VALIDACIA,,30.49,31.25,995.33,3.90,66,31.652,39.230,997.076,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:55:05,AUTO,VALIDACIA,,30.34,31.39,995.33,3.90,65,31.518,39.363,997.080,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:56:05,AUTO,VALIDACIA,,30.22,31.38,995.33,3.89,65,31.422,39.354,997.075,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:57:05,AUTO,VALIDACIA,,30.18,31.40,995.30,3.89,64,31.390,39.380,997.048,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:58:05,AUTO,VALIDACIA,,30.25,31.10,995.27,3.89,64,31.444,39.075,997.017,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T13:59:05,AUTO,VALIDACIA,,30.11,31.28,995.28,3.91,67,31.326,39.256,997.023,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:00:05,AUTO,VALIDACIA,,30.02,31.16,995.27,3.92,69,31.257,39.132,997.013,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:01:05,AUTO,VALIDACIA,,29.91,31.38,995.25,3.92,70,31.160,39.357,997.001,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:02:05,AUTO,VALIDACIA,,29.97,31.24,995.23,3.92,70,31.209,39.216,996.975,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:03:05,AUTO,VALIDACIA,,30.03,31.19,995.20,3.92,70,31.262,39.163,996.942,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:04:05,AUTO,VALIDACIA,,29.94,31.09,995.22,3.92,70,31.187,39.066,996.962,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:05:05,AUTO,VALIDACIA,,29.96,31.06,995.21,3.92,70,31.203,39.037,996.958,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:06:05,AUTO,VALIDACIA,,29.71,31.23,995.21,3.92,70,30.995,39.211,996.958,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:07:05,AUTO,VALIDACIA,,29.89,31.08,995.22,3.92,70,31.139,39.060,996.966,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:08:05,AUTO,VALIDACIA,,29.64,31.45,995.21,3.91,67,30.936,39.432,996.957,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:09:05,AUTO,VALIDACIA,,29.98,31.25,995.21,3.88,63,31.219,39.226,996.958,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:10:05,AUTO,VALIDACIA,,30.22,30.93,995.18,3.88,62,31.417,38.907,996.925,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:11:05,AUTO,VALIDACIA,,30.55,30.54,995.18,3.88,62,31.700,38.518,996.925,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:12:05,AUTO,VALIDACIA,,30.93,30.03,995.10,3.88,61,32.020,38.011,996.847,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:13:05,AUTO,VALIDACIA,,31.29,29.61,995.05,3.88,61,32.319,37.585,996.798,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:14:05,AUTO,VALIDACIA,,31.61,29.22,995.06,3.90,66,32.586,37.198,996.803,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:15:05,AUTO,VALIDACIA,,31.89,28.87,995.04,3.90,66,32.821,36.851,996.791,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:16:05,AUTO,VALIDACIA,,32.15,28.54,995.03,3.90,67,33.046,36.514,996.773,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:17:05,AUTO,VALIDACIA,,32.41,28.31,995.02,3.90,67,33.265,36.285,996.763,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:18:05,AUTO,VALIDACIA,,32.64,28.01,995.04,3.90,67,33.457,35.987,996.787,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:19:05,AUTO,VALIDACIA,,32.81,27.83,995.06,3.90,67,33.601,35.810,996.810,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:20:05,AUTO,VALIDACIA,,32.99,27.66,995.03,3.90,67,33.751,35.638,996.780,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:21:05,AUTO,VALIDACIA,,33.18,27.53,995.00,3.90,67,33.906,35.506,996.742,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:22:05,AUTO,VALIDACIA,,33.31,27.35,994.97,3.90,67,34.023,35.327,996.717,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:23:05,AUTO,VALIDACIA,,33.41,27.29,994.94,3.90,67,34.103,35.264,996.688,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:24:05,AUTO,VALIDACIA,,33.57,27.17,994.92,3.90,66,34.237,35.146,996.670,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:25:05,AUTO,VALIDACIA,,33.66,27.06,994.91,3.90,67,34.317,35.037,996.661,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:26:05,AUTO,VALIDACIA,,33.73,27.01,994.88,3.90,67,34.376,34.991,996.622,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:27:05,AUTO,VALIDACIA,,33.86,26.87,994.84,3.90,66,34.482,34.845,996.591,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:28:05,AUTO,VALIDACIA,,33.97,26.82,994.85,3.90,67,34.573,34.797,996.601,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:29:05,AUTO,VALIDACIA,,34.01,26.86,994.81,3.90,66,34.611,34.835,996.557,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:30:05,AUTO,VALIDACIA,,34.09,26.75,994.79,3.90,66,34.675,34.723,996.534,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:31:05,AUTO,VALIDACIA,,34.15,26.71,994.74,3.90,67,34.728,34.692,996.485,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:32:05,AUTO,VALIDACIA,,34.20,26.63,994.73,3.90,66,34.771,34.608,996.481,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:33:05,AUTO,VALIDACIA,,34.30,26.57,994.79,3.90,66,34.851,34.551,996.533,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:34:05,AUTO,VALIDACIA,,34.33,26.59,994.75,3.90,66,34.878,34.562,996.494,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:35:05,AUTO,VALIDACIA,,34.42,26.50,994.71,3.90,66,34.952,34.475,996.453,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:36:05,AUTO,VALIDACIA,,34.43,26.52,994.73,3.90,66,34.958,34.494,996.475,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:37:05,AUTO,VALIDACIA,,34.57,28.39,994.71,3.93,71,35.075,36.365,996.457,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:38:05,AUTO,VALIDACIA,,34.49,27.17,994.69,3.99,79,35.011,35.150,996.436,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:39:05,AUTO,VALIDACIA,,34.50,27.59,994.68,4.00,80,35.016,35.569,996.424,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:40:05,AUTO,VALIDACIA,,34.59,27.49,994.67,4.01,81,35.091,35.470,996.414,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:41:05,AUTO,VALIDACIA,,34.67,27.30,994.65,4.01,81,35.166,35.281,996.401,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:42:05,AUTO,VALIDACIA,,34.77,27.14,994.64,4.01,81,35.246,35.115,996.387,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:43:05,AUTO,VALIDACIA,,34.85,27.00,994.65,4.02,82,35.310,34.980,996.392,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:44:05,AUTO,VALIDACIA,,34.91,26.91,994.65,4.03,83,35.364,34.890,996.399,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:45:05,AUTO,VALIDACIA,,35.00,26.77,994.65,4.03,83,35.444,34.743,996.399,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:46:05,AUTO,VALIDACIA,,35.09,26.65,994.65,4.03,83,35.513,34.623,996.394,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:47:05,AUTO,VALIDACIA,,35.15,26.62,994.65,4.03,83,35.566,34.600,996.399,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:48:05,AUTO,VALIDACIA,,35.16,26.61,994.62,4.04,84,35.572,34.591,996.368,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:49:05,AUTO,VALIDACIA,,35.25,26.58,994.58,4.04,84,35.647,34.553,996.331,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:50:05,AUTO,VALIDACIA,,35.28,26.55,994.55,4.04,84,35.679,34.526,996.294,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:51:05,AUTO,VALIDACIA,,35.28,26.59,994.64,4.05,85,35.679,34.566,996.390,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:52:05,AUTO,VALIDACIA,,35.34,26.53,994.58,4.05,85,35.727,34.511,996.329,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:53:05,AUTO,VALIDACIA,,35.44,26.45,994.61,4.05,85,35.812,34.425,996.354,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:54:05,AUTO,VALIDACIA,,35.44,26.40,994.55,4.06,86,35.807,34.377,996.297,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:55:05,AUTO,VALIDACIA,,35.50,26.40,994.58,4.06,86,35.860,34.375,996.322,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:56:05,AUTO,VALIDACIA,,35.51,26.41,994.58,4.06,86,35.866,34.389,996.326,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:57:05,AUTO,VALIDACIA,,35.49,26.42,994.56,4.06,86,35.855,34.396,996.306,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:58:05,AUTO,VALIDACIA,,35.56,26.47,994.61,4.07,87,35.908,34.444,996.358,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T14:59:05,AUTO,VALIDACIA,,35.60,26.30,994.56,4.07,87,35.946,34.276,996.306,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:00:05,AUTO,VALIDACIA,,35.69,26.31,994.52,4.07,87,36.020,34.291,996.264,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:01:05,AUTO,VALIDACIA,,35.65,26.30,994.49,4.08,88,35.983,34.280,996.236,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:02:05,AUTO,VALIDACIA,,35.73,26.32,994.50,4.08,88,36.058,34.297,996.249,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:03:05,AUTO,VALIDACIA,,35.73,26.34,994.52,4.08,88,36.052,34.314,996.264,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:04:05,AUTO,VALIDACIA,,35.75,26.30,994.52,4.08,88,36.074,34.276,996.262,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:05:05,AUTO,VALIDACIA,,35.77,26.30,994.46,4.08,88,36.090,34.282,996.209,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:06:05,AUTO,VALIDACIA,,35.82,26.29,994.45,4.08,88,36.133,34.263,996.194,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:07:05,AUTO,VALIDACIA,,35.79,26.27,994.38,4.09,89,36.101,34.249,996.131,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:08:05,AUTO,VALIDACIA,,35.80,26.24,994.39,4.09,89,36.117,34.219,996.138,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:09:05,AUTO,VALIDACIA,,35.87,26.23,994.41,4.10,90,36.170,34.211,996.155,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:10:05,AUTO,VALIDACIA,,35.89,26.24,994.44,4.10,90,36.191,34.213,996.186,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:11:05,AUTO,VALIDACIA,,35.90,26.20,994.43,4.10,90,36.197,34.177,996.173,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:12:05,AUTO,VALIDACIA,,35.93,26.21,994.42,4.10,90,36.218,34.190,996.171,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:13:05,AUTO,VALIDACIA,,35.94,26.27,994.43,4.10,90,36.229,34.246,996.176,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:14:05,AUTO,VALIDACIA,,35.96,26.22,994.42,4.10,90,36.245,34.194,996.168,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:15:05,AUTO,VALIDACIA,,35.96,26.19,994.40,4.10,90,36.245,34.171,996.144,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:16:05,AUTO,VALIDACIA,,36.00,26.16,994.39,4.10,90,36.282,34.139,996.132,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:17:05,AUTO,VALIDACIA,,36.03,26.09,994.44,4.10,90,36.309,34.070,996.183,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:18:05,AUTO,VALIDACIA,,36.01,26.19,994.39,4.10,90,36.287,34.169,996.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:19:05,AUTO,VALIDACIA,,36.03,26.19,994.36,4.11,91,36.309,34.171,996.108,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:20:05,AUTO,VALIDACIA,,36.07,26.18,994.35,4.11,91,36.341,34.162,996.098,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:21:05,AUTO,VALIDACIA,,36.09,26.12,994.33,4.11,91,36.357,34.101,996.075,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:22:05,AUTO,VALIDACIA,,36.12,26.11,994.30,4.11,91,36.378,34.091,996.043,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:23:05,AUTO,VALIDACIA,,36.13,26.13,994.31,4.11,91,36.394,34.105,996.053,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:24:05,AUTO,VALIDACIA,,36.12,26.18,994.30,4.11,91,36.378,34.158,996.051,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:25:05,AUTO,VALIDACIA,,36.12,26.13,994.31,4.11,91,36.384,34.106,996.058,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:26:05,AUTO,VALIDACIA,,36.15,26.14,994.26,4.11,91,36.405,34.120,996.010,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:27:05,AUTO,VALIDACIA,,36.16,26.12,994.34,4.11,91,36.416,34.095,996.084,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:28:05,AUTO,VALIDACIA,,36.19,26.13,994.32,4.11,91,36.437,34.110,996.069,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:29:05,AUTO,VALIDACIA,,36.16,26.20,994.33,4.11,91,36.416,34.175,996.079,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:30:05,AUTO,VALIDACIA,,36.22,26.17,994.32,4.11,91,36.469,34.146,996.066,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:31:05,AUTO,VALIDACIA,,36.21,26.17,994.30,4.12,92,36.458,34.148,996.043,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:32:05,AUTO,VALIDACIA,,36.22,26.15,994.29,4.12,92,36.469,34.126,996.040,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:33:05,AUTO,VALIDACIA,,36.28,26.16,994.28,4.12,92,36.517,34.135,996.030,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:34:05,AUTO,VALIDACIA,,36.25,26.12,994.27,4.12,92,36.490,34.097,996.013,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:35:05,AUTO,VALIDACIA,,36.27,26.16,994.25,4.12,92,36.506,34.139,996.000,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T15:36:05,AUTO,VALIDACIA,,36.26,26.17,994.26,4.12,92,36.501,34.150,996.007,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
